date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:07:15	24489/24489	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Feb%202017%2015:37:16%20GMT	http://www.astrospiritrc.com/wp-content/plugins/svg-vector-icon-plugin/admin/images/download-icon-small.png	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/plugins/svg-vector-icon-plugin/admin/images/download-icon-small.png	(from http://www.astrospiritrc.com/wp-content/plugins/svg-vector-icon-plugin/admin/css/wordpress-svg-icon-plugin-style.min.css?ver=4.7.2)
21:07:16	4328/4328	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2021%20Sep%202016%2020:26:02%20GMT	http://www.astrospiritrc.com/wp-content/plugins/popups/public/assets/fonts/spufont.eot?sze5my	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/plugins/popups/public/assets/fonts/spufontb6c9.eot	(from http://www.astrospiritrc.com/wp-content/plugins/popups/public/assets/css/public.css?ver=1.6.0.1)
21:07:17	103056/103056	---M--	200	added ('OK')	text/plain	date:Tue,%2016%20Aug%202016%2009:45:15%20GMT	http://www.astrospiritrc.com/wp-content/plugins/svg-vector-icon-plugin/admin/css/icon-font/wp-svg-plugin-icon-set1.woff	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/plugins/svg-vector-icon-plugin/admin/css/icon-font/wp-svg-plugin-icon-set1.woff	(from http://www.astrospiritrc.com/wp-content/plugins/svg-vector-icon-plugin/admin/css/wordpress-svg-icon-plugin-style.min.css?ver=4.7.2)
21:07:17	4328/4328	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2021%20Sep%202016%2020:26:02%20GMT	http://www.astrospiritrc.com/wp-content/plugins/popups/public/assets/fonts/spufont.eot?	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/plugins/popups/public/assets/fonts/spufontd41d.eot	(from http://www.astrospiritrc.com/wp-content/plugins/popups/public/assets/css/public.css?ver=1.6.0.1)
21:07:17	4240/4240	---M--	200	added ('OK')	text/plain	date:Wed,%2021%20Sep%202016%2020:26:02%20GMT	http://www.astrospiritrc.com/wp-content/plugins/popups/public/assets/fonts/spufont.woff?sze5my	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/plugins/popups/public/assets/fonts/spufontb6c9.woff	(from http://www.astrospiritrc.com/wp-content/plugins/popups/public/assets/css/public.css?ver=1.6.0.1)
21:07:18	78770/78770	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Aug%202016%2009:45:15%20GMT	http://www.astrospiritrc.com/wp-content/plugins/svg-vector-icon-plugin/admin/css/icon-font/wp-svg-plugin-icon-set1.eot?	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/plugins/svg-vector-icon-plugin/admin/css/icon-font/wp-svg-plugin-icon-set1d41d.eot	(from http://www.astrospiritrc.com/wp-content/plugins/svg-vector-icon-plugin/admin/css/wordpress-svg-icon-plugin-style.min.css?ver=4.7.2)
21:07:18	4164/4164	---MCZ	200	added ('OK')	text/plain	date:Wed,%2021%20Sep%202016%2020:26:02%20GMT	http://www.astrospiritrc.com/wp-content/plugins/popups/public/assets/fonts/spufont.ttf?sze5my	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/plugins/popups/public/assets/fonts/spufontb6c9.ttf	(from http://www.astrospiritrc.com/wp-content/plugins/popups/public/assets/css/public.css?ver=1.6.0.1)
21:07:18	10532/10532	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Sep%202016%2020:26:02%20GMT	http://www.astrospiritrc.com/wp-content/plugins/popups/public/assets/fonts/spufont.svg?sze5my	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/plugins/popups/public/assets/fonts/spufontb6c9.svg	(from http://www.astrospiritrc.com/wp-content/plugins/popups/public/assets/css/public.css?ver=1.6.0.1)
21:07:25	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/fonts/fontawesome-webfont.eot?v=4.2.0	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/fonts/fontawesome-webfont78ce.eot	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/css/font-awesome.min.css?ver=v1)
21:07:29	287007/287007	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/fonts/fontawesome-webfont.svg?v=4.2.0	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/fonts/fontawesome-webfont78ce.svg	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/css/font-awesome.min.css?ver=v1)
21:07:30	445/445	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/images/search_icon.png	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/images/search_icon.png	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/style.css?ver=v1)
21:07:31	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/fonts/fontawesome-webfontd41d.eot	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/css/font-awesome.min.css?ver=v1)
21:07:31	731/731	---M-Z	200	added ('OK')	image/png	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/images/left-arrow.png	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/images/left-arrow.png	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/style.css?ver=v1)
21:07:31	10460/10460	---M-Z	200	added ('OK')	image/gif	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/images/loading.gif	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/images/loading.gif	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/style.css?ver=v1)
21:07:32	649/649	---M-Z	200	added ('OK')	image/png	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/images/right-arrow.png	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/images/right-arrow.png	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/style.css?ver=v1)
21:07:32	65452/65452	---M--	200	added ('OK')	text/plain	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/fonts/fontawesome-webfont.woff?v=4.2.0	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/fonts/fontawesome-webfont78ce.woff	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/css/font-awesome.min.css?ver=v1)
21:07:32	75/75	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/images/lines.png	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/images/lines.png	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/style.css?ver=v1)
21:07:33	112160/112160	---MCZ	200	added ('OK')	text/plain	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/fonts/fontawesome-webfont.ttf?v=4.2.0	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/fonts/fontawesome-webfont78ce.ttf	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/css/font-awesome.min.css?ver=v1)
21:07:33	936/936	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/images/lines-dark.png	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/images/lines-dark.png	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/style.css?ver=v1)
21:07:34	1009/1009	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/images/woostars.png	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/images/woostars.png	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/style.css?ver=v1)
21:07:34	973/973	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Sep%202016%2016:19:14%20GMT	http://www.astrospiritrc.com/wp-content/themes/zerif-lite/images/menu-icon.png	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/themes/zerif-lite/images/menu-icon.png	(from http://www.astrospiritrc.com/wp-content/themes/zerif-lite/style.css?ver=v1)
21:07:36	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Feb%202017%2015:37:36%20GMT	http://www.astrospiritrc.com/?p=644	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/index6ade.html	(from http://www.astrospiritrc.com/diwali-lakshmi-poojan/)
21:07:36	792/792	---MC-	200	added ('OK')	application/rss+xml	etag:%227525c42a68c154fd07f59a022128da7f%22	http://www.astrospiritrc.com/diwali-lakshmi-poojan/feed/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/diwali-lakshmi-poojan/feed/index.html	(from http://www.astrospiritrc.com/diwali-lakshmi-poojan/)
21:07:36	2463/2463	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Feb%202017%2015:37:36%20GMT	http://www.astrospiritrc.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.astrospiritrc.com%2Fdiwali-lakshmi-poojan%2F	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-json/oembed/1.0/embed0387.json	(from http://www.astrospiritrc.com/diwali-lakshmi-poojan/)
21:07:37	2598/2598	---MCZ	200	added ('OK')	text/xml	date:Fri,%2003%20Feb%202017%2015:37:38%20GMT	http://www.astrospiritrc.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.astrospiritrc.com%2Fdiwali-lakshmi-poojan%2F&format=xml	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-json/oembed/1.0/embed44df	(from http://www.astrospiritrc.com/diwali-lakshmi-poojan/)
21:07:38	1078/1078	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2018%20Nov%202015%2019:15:28%20GMT	http://www.astrospiritrc.com/wp-includes/js/comment-reply.min.js?ver=4.7.2	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-includes/js/comment-reply.mine100.js	(from http://www.astrospiritrc.com/diwali-lakshmi-poojan/)
21:07:39	55115/55115	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:37:39%20GMT	http://www.astrospiritrc.com/author/shalini/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/author/shalini/index.html	(from http://www.astrospiritrc.com/diwali-lakshmi-poojan/)
21:07:40	58049/58049	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:37:39%20GMT	http://www.astrospiritrc.com/category/uncategorized/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/category/uncategorized/index.html	(from http://www.astrospiritrc.com/diwali-lakshmi-poojan/)
21:07:40	36123/36123	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:37:40%20GMT	http://www.astrospiritrc.com/2016/10/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/2016/10/index.html	(from http://www.astrospiritrc.com/diwali-lakshmi-poojan/)
21:07:41	30596/30596	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:37:41%20GMT	http://www.astrospiritrc.com/2016/09/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/2016/09/index.html	(from http://www.astrospiritrc.com/diwali-lakshmi-poojan/)
21:07:41	126238/126238	---M-Z	200	added ('OK')	image/jpeg	date:Sat,%2022%20Oct%202016%2017:15:11%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/10/WhatsApp-Image-2016-10-22-at-10.43.52-PM.jpeg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/10/WhatsApp-Image-2016-10-22-at-10.43.52-PM.jpg	(from http://www.astrospiritrc.com/diwali-lakshmi-poojan/)
21:07:42	55409/55409	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:37:42%20GMT	http://www.astrospiritrc.com/2016/08/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/2016/08/index.html	(from http://www.astrospiritrc.com/diwali-lakshmi-poojan/)
21:07:43	41776/41776	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:37:43%20GMT	http://www.astrospiritrc.com/2016/07/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/2016/07/index.html	(from http://www.astrospiritrc.com/diwali-lakshmi-poojan/)
21:07:46	10347/10347	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2005:08:01%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/07/kp.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/07/kp.jpg	(from http://www.astrospiritrc.com/courses/)
21:07:49	14262/14262	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2005:04:09%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/07/healing-meditation.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/07/healing-meditation.jpg	(from http://www.astrospiritrc.com/courses/)
21:07:51	2757/2757	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Feb%202017%2015:37:51%20GMT	http://www.astrospiritrc.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.astrospiritrc.com%2Fcourses%2F	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-json/oembed/1.0/embeda405.json	(from http://www.astrospiritrc.com/courses/)
21:07:52	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Feb%202017%2015:37:53%20GMT	http://www.astrospiritrc.com/?p=14	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/index0b69.html	(from http://www.astrospiritrc.com/courses/)
21:07:55	2882/2882	---MCZ	200	added ('OK')	text/xml	date:Fri,%2003%20Feb%202017%2015:37:54%20GMT	http://www.astrospiritrc.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.astrospiritrc.com%2Fcourses%2F&format=xml	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-json/oembed/1.0/embedd6b6	(from http://www.astrospiritrc.com/courses/)
21:07:56	94935/94935	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2005:08:21%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/07/astro-1.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/07/astro-1.jpg	(from http://www.astrospiritrc.com/courses/)
21:07:57	9932/9932	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2005:02:25%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/07/business-300x169.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/07/business-300x169.jpg	(from http://www.astrospiritrc.com/services/)
21:07:58	8718/8718	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2005:02:55%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/07/health-at-work-300x120.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/07/health-at-work-300x120.jpg	(from http://www.astrospiritrc.com/services/)
21:07:58	135418/135418	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2005:09:26%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/07/1.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/07/1.jpg	(from http://www.astrospiritrc.com/courses/)
21:07:59	11916/11916	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2005:03:23%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/07/profession-300x197.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/07/profession-300x197.jpg	(from http://www.astrospiritrc.com/services/)
21:08:00	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Feb%202017%2015:38:00%20GMT	http://www.astrospiritrc.com/?p=7	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/indexc4f7.html	(from http://www.astrospiritrc.com/services/)
21:08:00	2226/2226	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Feb%202017%2015:38:00%20GMT	http://www.astrospiritrc.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.astrospiritrc.com%2Fservices%2F	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-json/oembed/1.0/embed39e3.json	(from http://www.astrospiritrc.com/services/)
21:08:00	18875/18875	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2005:03:38%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/07/marriage.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/07/marriage.jpg	(from http://www.astrospiritrc.com/services/)
21:08:02	2323/2323	---MCZ	200	added ('OK')	text/xml	date:Fri,%2003%20Feb%202017%2015:38:02%20GMT	http://www.astrospiritrc.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.astrospiritrc.com%2Fservices%2F&format=xml	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-json/oembed/1.0/embeddcf5	(from http://www.astrospiritrc.com/services/)
21:08:04	40647/40647	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:38:04%20GMT	http://www.astrospiritrc.com/category/thought-of-the-day/page/2/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/category/thought-of-the-day/page/2/index.html	(from http://www.astrospiritrc.com/category/thought-of-the-day/)
21:08:05	21922/21922	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Aug%202016%2004:26:26%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/08/To-live-a-creative-life-we-must-lose-our-fear-of-being-wrong.-250x250.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/08/To-live-a-creative-life-we-must-lose-our-fear-of-being-wrong.-250x250.jpg	(from http://www.astrospiritrc.com/category/thought-of-the-day/)
21:08:06	34023/34023	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:38:07%20GMT	http://www.astrospiritrc.com/thought-day22aug16/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/thought-day22aug16/index.html	(from http://www.astrospiritrc.com/category/thought-of-the-day/)
21:08:07	20487/20487	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202016%2011:22:45%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/08/Forgiving-Friday-250x250.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/08/Forgiving-Friday-250x250.jpg	(from http://www.astrospiritrc.com/category/thought-of-the-day/)
21:08:08	23195/23195	---MC-	200	added ('OK')	application/rss+xml	etag:%22c8f05876a79fcb48f4cada5d167fd4f2%22	http://www.astrospiritrc.com/category/thought-of-the-day/feed/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/category/thought-of-the-day/feed/index.html	(from http://www.astrospiritrc.com/category/thought-of-the-day/)
21:08:09	20592/20592	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2023:29:16%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/08/When-I-let-go-of-what-I-am-I-become-what-I-might-be-250x250.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/08/When-I-let-go-of-what-I-am-I-become-what-I-might-be-250x250.jpg	(from http://www.astrospiritrc.com/category/thought-of-the-day/)
21:08:10	32997/32997	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:38:10%20GMT	http://www.astrospiritrc.com/forgiving-friday/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/forgiving-friday/index.html	(from http://www.astrospiritrc.com/category/thought-of-the-day/)
21:08:11	17991/17991	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2004:54:17%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/08/Give-thanks-for-a-little-and-you-will-find-a-lot.-1-250x250.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/08/Give-thanks-for-a-little-and-you-will-find-a-lot.-1-250x250.jpg	(from http://www.astrospiritrc.com/category/thought-of-the-day/)
21:08:11	30336/30336	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:38:11%20GMT	http://www.astrospiritrc.com/category/blog/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/category/blog/index.html	(from http://www.astrospiritrc.com/category/thought-of-the-day/)
21:08:12	34117/34117	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:38:12%20GMT	http://www.astrospiritrc.com/thought-of-the-day17aug16/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/thought-of-the-day17aug16/index.html	(from http://www.astrospiritrc.com/category/thought-of-the-day/)
21:08:13	33590/33590	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:38:13%20GMT	http://www.astrospiritrc.com/thought-of-the-day16aug16/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/thought-of-the-day16aug16/index.html	(from http://www.astrospiritrc.com/category/thought-of-the-day/)
21:08:14	16663/16663	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2006:46:20%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/07/astrology-2-250x250.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/07/astrology-2-250x250.jpg	(from http://www.astrospiritrc.com/category/horoscope/)
21:08:16	38309/38309	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:38:16%20GMT	http://www.astrospiritrc.com/daily-horoscope-15-august-2016/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/daily-horoscope-15-august-2016/index.html	(from http://www.astrospiritrc.com/category/horoscope/)
21:08:16	13203/13203	---MC-	200	added ('OK')	application/rss+xml	etag:%22c8f05876a79fcb48f4cada5d167fd4f2%22	http://www.astrospiritrc.com/category/horoscope/feed/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/category/horoscope/feed/index.html	(from http://www.astrospiritrc.com/category/horoscope/)
21:08:17	23639/23639	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2005:09:33%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/07/1-250x250.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/07/1-250x250.jpg	(from http://www.astrospiritrc.com/category/horoscope/)
21:08:18	37283/37283	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:38:18%20GMT	http://www.astrospiritrc.com/daily-horoscope/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/daily-horoscope/index.html	(from http://www.astrospiritrc.com/category/horoscope/)
21:08:19	12290/12290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Aug%202016%2012:24:20%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/08/14022237_1752756575013396_9026394012308017052_n-250x250.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/08/14022237_1752756575013396_9026394012308017052_n-250x250.jpg	(from http://www.astrospiritrc.com/category/festival/)
21:08:21	17586/17586	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Aug%202016%2012:18:55%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/08/Raksha-Bandhan-e1471436335314-250x250.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/08/Raksha-Bandhan-e1471436335314-250x250.jpg	(from http://www.astrospiritrc.com/category/festival/)
21:08:21	36172/36172	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:38:21%20GMT	http://www.astrospiritrc.com/raksha-bandhan-subh-muhurat/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/raksha-bandhan-subh-muhurat/index.html	(from http://www.astrospiritrc.com/category/festival/)
21:08:24	52372/52372	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:38:24%20GMT	http://www.astrospiritrc.com/happy-raksha-bandhan/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/happy-raksha-bandhan/index.html	(from http://www.astrospiritrc.com/category/festival/)
21:08:25	16213/16213	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2004:55:41%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/08/INDEPENDENCE-DAY-SPECIAL-1-250x250.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/08/INDEPENDENCE-DAY-SPECIAL-1-250x250.jpg	(from http://www.astrospiritrc.com/category/festival/)
21:08:25	44969/44969	---MC-	200	added ('OK')	application/rss+xml	etag:%22c8f05876a79fcb48f4cada5d167fd4f2%22	http://www.astrospiritrc.com/category/festival/feed/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/category/festival/feed/index.html	(from http://www.astrospiritrc.com/category/festival/)
21:08:26	34463/34463	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2015:38:26%20GMT	http://www.astrospiritrc.com/independence-day-special/	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/independence-day-special/index.html	(from http://www.astrospiritrc.com/category/festival/)
21:08:27	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Feb%202017%2015:38:28%20GMT	http://www.astrospiritrc.com/?p=202	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/index6452.html	(from http://www.astrospiritrc.com/contact-us/)
21:08:28	18124/18124	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202016%2005:14:20%20GMT	http://www.astrospiritrc.com/wp-content/uploads/2016/07/a-2-300x300.jpg	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-content/uploads/2016/07/a-2-300x300.jpg	(from http://www.astrospiritrc.com/contact-us/)
21:08:28	2236/2236	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Feb%202017%2015:38:28%20GMT	http://www.astrospiritrc.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.astrospiritrc.com%2Fcontact-us%2F	C:/My%20Web%20Sites/asrc/www.astrospiritrc.com/wp-json/oembed/1.0/embedc0ec.json	(from http://www.astrospiritrc.com/contact-us/)
